ÒÚ‡Ú¸ˇ;‡‚ÚÓ˚;ˆËÚËÛ˛Ú;ÊÛÌ‡Î;ÒÚ‡Ì‡
Fabrication, microstructure and magneto-optical properties of Tb3Al5O12 transparent ceramics;['DAI JW', 'SNETKOV IL', 'PALASHOV OV', 'PAN YB', 'KOU HM', 'LI J'];['BANERJEE SAUMYABRATA', 'ERTEL KLAUS', 'MASON PAUL D', 'CARRUTHERS JR', 'KOKTA M', 'BARNS RL', 'CHANI VI', 'YOSHIKAWA A', 'MACHIDA H', 'CHEN CHONG', 'ZHOU SHENGMING', 'LIN HUI', 'GANSCHOW S', 'KLIMM D', 'REICHE P', 'EPELBAUM BM', 'GEHO M', 'SEKIJIMA T', 'FUJII T', 'GEHO MIKIO', 'SEKIJIMA TAKENORI', 'FUJII TAKASHI', 'IKESUE A', 'KINOSHITA T', 'KAMATA K', 'KAMINSKII AA', 'EICHLER HJ', 'KHAZANOV E', 'ANDREEV N', 'PALASHOV O', 'KHAZANOV EA', 'KOPYLOV YU L', 'KRAVCHENKO V B', 'BAGAYEV S N', 'LEE SANG-HO', 'KOCHAWATTANA SUJARINEE', 'MESSING GARY L', 'TENG HAO', 'MANSELL JD', 'HENNAWI J', 'GUSTAFSON EK', 'MENDELSON MI', 'RUBINSTEIN CB', 'UITERT LGV', 'GRODKIEWICZ WH', 'SANGHERA JASBINDER', 'KIM WOOHONG', 'VILLALOBOS GUILLERMO', 'SANSALONFJ', 'SATO H', 'SHIMAMURA KIYOSHI', 'KITO TAKAYUKI', 'CASTEL ELIAS', 'SNETKOV I L', 'YASUHARA R', 'STAROBOR A V', 'YASUHARA RYO', 'NOZAWA HOSHITERU', 'YANAGITANI TAKAGIMI', 'TOKITA SHIGEKI', 'KAWANAKA JUNJI', 'FURUSE HIROAKI', 'YOSHIDA HIDETSUGU', 'TSUBAKIMOTO KOJI', 'FUJIMOTO YASUSHI', 'ZHANG WENJING', 'GUO FELYUN', 'CHEN JIANZHONG', 'ZHELEZNOV DMITRY', 'STAROBOR ALEKSEY', 'PALASHOV OLEG'];OPTICAL MATERIALS;Russia
Low-temperature luminescence and thermoluminescence from BeO:Zn single crystals;['OGORODNIKOV IN', 'PETRENKO MD', 'IVANOV VY'];"['ALBRECHT HO', 'MANDEVILLE CE', 'ANTSIGIN IN', 'GORBUNOV SV', 'KRUZHALOV AV', 'AUSTERMAN SB', 'BULUR E', 'YELTIK A', 'BULUR ENVER', 'CHEN R', 'FELDBACH E', 'LAASCH W', 'VARDING D', 'FREEOUF JL', 'IVANOV VYU', 'ANTSYGIN IN', 'PUSTOVAROV VA', ""FEL'DBAKH EKH"", 'KUDYAKOV SV', 'NEWKIRK HW', 'SMITH DK', 'KAHN JS', 'PETERSON CW', 'PALMA GE', 'PETRENKO M D', 'OGORODNIKOV I N', 'IVANOV V YU', 'KIRM M', 'ROESSLER DM', 'WALKER WC', 'LOH E']";OPTICAL MATERIALS;Russia
Clustering of Yb in silica-based glasses synthesized by SPCVD;"[""SAVEL'EV EA"", 'KRIVOVICHEV AV', 'GOLANT KM']";"['AHRENS LH', 'ALOMBERT-GOGET G', 'GAUMER N', 'OBRIOT J', 'ARAI K', 'NAMIKAWA H', 'KUMATA K', 'BUFETOV IGOR A', 'GOLANT KONSTANTIN M', 'FIRSTOV SERGEY V', 'CANEVALI C', 'MATTONI M', 'MORAZZONI F', 'DAI SX', 'SUGIYAMA A', 'HU LL', 'DIANOV EM', 'KARPOV VI', 'FILIPPOV VALERY', 'KERTTULA JUHO', 'CHAMOROVSKII YURI', 'FUNABIKI FUJI', 'KAMIYA TOSHIO', 'HOSONO HIDEO', 'GRISCOM DAVID L', 'HIBINO Y', 'HANAFUSA H', 'KOSINSKI SG', 'KROL DM', 'DUNCAN TM', 'LAEGSGAARD J', 'LAVERSENNE L', 'GUYOT Y', 'GOUTAUDIER C', 'LIKHACHEV M E', 'BUBNOV M M', 'ZOTOV K V', 'MCGAHAY V', 'TOMOZAWA M', 'MONTEIL A', 'CHAUSSEDENT S', 'NAKAZAWA EIICHIRO', 'HIRANO MASAHIRO', 'PETIT V', 'OKAZAKI T', 'SEKIYA E H', ""SAVEL'EV E A"", 'GOLANT K M', 'SKUJA L', 'HIRANO M', 'HOSONO H', 'WANG S', 'LOU F', 'YU C', 'XU WENBIN', 'REN JINJUN', 'SHAO CHONGYUN', 'ZHENG LIHE', 'ZHAO GUANGJUN', 'SU LIANGBI']";OPTICAL MATERIALS;Russia
Antireflective coating for AgBr-TlI and AgBr-TlBr0.46I0.54 solid solution crystals;['KORSAKOV A', 'SALIMGAREEV D', 'LVOV A', 'ZHUKOVA L'];['DEINEGA ALEXEI', 'VALUEV ILYA', 'POTAPKIN BORIS', ' Œ–—¿ Œ¬ ¿—', '∆” Œ¬¿ À¬', ' Œ–—¿ Œ¬ ¬—', 'KORSAKOV AS', 'ZHUKOVA LV', 'KORSAKOV VS', 'KORSAKOV ALEXANDR', 'ZHUKOVA LIYA', 'KORSAKOVA ELENA', 'KORSAKOV ALEXANDR S', 'VRUBLEVSKY DMITRY S', 'KORSAKOV VICTOR S', 'LVOV ALEXANDR E'];OPTICAL MATERIALS;Russia
Photoluminescence of transparent glass-ceramics based on ZnO nanocrystals and co-doped with Eu3+, Yb3+ ions;['ARZUMANYAN GM', 'KUZNETSOV EA', 'ZHILIN AA', 'DYMSHITS OS', 'SHEMCHUK DV', 'ALEKSEEVA IP', 'MUDRYI AV', 'ZHIVULKO VD', 'BORODAVCHENKO OM'];['ALEKSEEVA I P', 'DYMSHITS O S', 'ZHILIN A A', 'BAHADUR A', 'DWIVEDI Y', 'RAI S B', 'BANG J', 'YANG H', 'HOLLOWAY PH', 'BINNEMANS K', 'GORLLERWALRAND C', 'CARNALL WT', 'FIELDS PR', 'RAJNAK K', 'CHO SHINHO', 'CLARKE DR', 'DERENZO SE', 'WEBER MJ', 'KLINTENBERG MK', 'DIMITRIEV Y', 'IORDANOVA R', 'MILANOVA M', 'DOUAYAR A', 'ABD-LEFDIL M', 'NOUNEH K', 'DU XI', 'ZHANG HANG', 'CHENG CHEN', 'DU YA-PING', 'ZHANG YA-WEN', 'SUN LING-DONG', 'EKAMBARAM S', 'GHAEMI BAHRAM', 'ZHAO GAOLING', 'HUANG SHENGCHEN', 'JIE GUANGTAO', 'GRZYB TOMASZ', 'HSU J W P', 'TALLANT D R', 'SIMPSON R L', 'JOKANOVIC V', 'COLOVIC B', 'JOVIC N', 'KANG S', 'SHIN K', 'PRABAKAR K', 'KIM KJ', 'PARK YR', 'KIRBY AF', 'RICHARDSON FS', 'KLINGSHIRN CLAUS', 'FALLERT J', 'ZHOU H', 'KUMAR SURENDER', 'SAHARE P D', 'LIU DF', 'TANG DS', 'CI LJ', 'LIU YONGSHENG', 'LUO WENQIN', 'LI RENFU', 'LIU YUNXIN', 'XU CHANGFU', 'YANG QIBIN', 'LOIKO P', 'VITKIN V V', 'LOIKO P A', 'LUO QUN', 'QIAO XVSHENG', 'FAN XIANPING'];OPTICAL MATERIALS;Russia
Cryogenic temperature characteristics of Verdet constant of terbium sesquioxide ceramics;['SNETKOV IL', 'PALASHOV OV'];['BARNES NP', 'PETWAY LB', 'DAVIS JA', 'BUNCH RM', 'FURUSE HIROAKI', 'YASUHARA RYO', 'HIRAGA KEIJIRO', 'KHAZANOV EA', 'KULAGIN OV', 'YOSHIDA S', 'MIRONOV E A', 'ZHELEZNOV D S', 'STAROBOR A V', 'SNETKOV I L', 'VOITOVICH A V', 'PADULA CF', 'YOUNG CG', 'SLACK GA', 'OLIVER DW', 'PERMIN D A', 'BALABANOV S S', 'YASUHARA R', 'SNETKOV ILYA L', 'STAROBOR ALEKSEY V', 'VOITOVICH ALEXANDER V', 'PALASHOV OLEG V', 'STAROBOR ALEKSEY', 'YASYHARA RYO', 'SNETKOV ILYA', 'PALASHOV OLEG', 'ZHOU SHENGMING', 'ZHELEZNOV DMITRY S', 'VAN VLECK JH', 'HERB MH', 'VEBER PHILIPPE', 'VELAZQUEZ MATIAS', 'GADRET GREGORY', 'STAROBOR ALEXEY', 'NOZAWA HOSHITERU', 'YANAGITANI TAKAGIMI', 'TOKITA SHIGEKI', 'KAWANAKA JUNJI', 'ZHELEMOV D S', 'MUKHIN I B', 'ZELENOGORSKII V V', 'KATIN E V', 'ZHELEZNOV DMITRY', 'MUKHIN IVAN B'];OPTICAL MATERIALS;Russia
Generation of unipolar pulses in a circular Raman-active medium excited by few-cycle optical pulses;['ARKHIPOV RM', 'PAKHOMOV AV', 'BABUSHKIN IV', 'ARKHIPOV MV', 'TOLMACHEV YA', 'ROSANOV NN'];['ALU A', 'SALANDRINO A', 'ARKHIPOV R M', 'ARKHIPOV M V', 'EGOROV V S', 'BELOV P A', 'BABUSHKIN I', 'LEBEDEV M K', 'BABUSHKIN I V', 'LOGVIN YA', 'LOIKO NA', 'BACHELIER G', 'MLAYAH A', 'BELENOV EM', 'NAZARKIN AV', 'PROKOPOVICH IP', 'KRYUKOV PG', 'BENSKY TJ', 'CAMPBELL MB', 'JONES RR', 'BOLOTOVSKII BM', 'GINZBURG VL', 'BURIN A L', 'CHINI MICHAEL', 'ZHAO KUN', 'CHANG ZENGHU', 'CITRIN DS', 'DUDLEY JOHN M', 'GENTY GOERY', 'COEN STEPHANE', 'FELDHEIM DL', 'FENG LIQIANG', 'LIU HANG', 'FIKIORIS GEORGE', 'LYGKOURIS SPYRIDON', 'PAPAKANELLOS PANAGIOTIS J', 'FUNG KIN HUNG', 'CHAN C T', 'GALLMANN LUKAS', 'CIRELLI CLAUDIO', 'KELLER URSULA', 'GAO YUAN', 'DRAKE TARA', 'CHEN ZHIYUAN', 'GOZMAN MICHAEL', 'POLISHCHUK ILYA', 'BURIN ALEXANDER', 'KALOSHA VP', 'HERRMANN J', 'KAZANTSEVA EV', 'MAIMISTOV AI', 'MALOMED BA'];JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS;Russia
Coupled parametric processes in binary nonlinear photonic structures;['SAYGIN MY', 'CHIRKIN AS'];['ANDERSEN ULRIK L', 'GEHRING TOBIAS', 'MARQUARDT CHRISTOPH', 'ARBORE MA', 'MARCO O', 'FEJER MM', 'ARMSTRONG JA', 'BLOEMBERGEN N', 'DUCUING J', 'BOYD RW', 'CHEBYKIN A V', 'ORLOV A A', 'SIMOVSKI C R', 'CHIRKIN A S', 'SHUTOV I V', 'SAIGIN M YU', 'MAKEEV EV', 'CHOI SK', 'VASILYEV M', 'KUMAR P', 'CHUU CHIH-SUNG', 'YIN G Y', 'HARRIS S E', 'EBERLE TOBIAS', 'HAENDCHEN VITUS', 'SCHNABEL ROMAN', 'ECKARDT RC', 'NABORS CD', 'KOZLOVSKY WJ', 'FEDOROV M V', 'EFREMOV M A', 'VOLKOV P A', 'FUELOEP J A', 'MAJOR ZS', 'HENIG A', 'GIORDMAINE JA', 'MILLER RC', 'GRECHIN SG', 'DMITRIEV VG', 'GROTE H', 'DANZMANN K', 'DOOLEY K L', 'GUERREIRO T', 'MARTIN A', 'SANGUINETTI B', 'HALL MATTHEW A', 'ALTEPETER JOSEPH B', 'KUMAR PREM', 'HARDER GEORG', 'BARTLEY TIM J', 'LITA ADRIANA E', 'HARRIS SE', 'HAU LV'];JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS;Russia
High-order sum and difference frequency generation using tunable two- and three-color commensurate and incommensurate mid-infrared pumps of graphite plasma;['GANEEV RA'];['BOM L B ELOUGA', 'PERTOT Y', 'BHARDWAJ V R', 'CHARALAMBIDIS D', 'TZALLAS P', 'BENIS E P', 'CORMIER E', 'LEWENSTEIN M', 'FAREED M A', 'MONDAL S', 'GANEEV R A', 'HUTCHISON C', 'ZAIR A', 'STRELKOV V V', 'WITTING T', 'SINGHAL H', 'NAIK P A', 'HAESSLER S', 'BALCIUNAS T', 'FAN G', 'KIM I JONG', 'LEE GAE HWANG', 'PARK SEUNG BEOM', 'KIM IJ', 'KIM CM', 'KIM HT', 'LAN PENGFEI', 'TAKAHASHI EIJI J', 'MIDORIKAWA KATSUMI', 'LIU XUE-SHEN', 'LI NA-NA', 'MAURITSSON J', 'JOHNSSON P', 'GUSTAFSSON E', 'PFEIFER T', 'GALLMANN L', 'ABEL MJ', 'PFEIFER THOMAS', 'GALLMANN LUKAS', 'ABEL MARK J', 'MUECKE OLIVER D', 'YU YONGLI', 'SONG XIAOHONG', 'FU YUXI'];JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS;Russia
Inkjet printing of transparent sol-gel computer generated holograms;['YAKOVLEV AV', 'PIDKO EA', 'VINOGRADOV AV'];['ANGMO DECHAN', 'LARSEN-OLSEN THUE T', 'JORGENSEN MIKKEL', 'BOTTEN IC', 'CRAIG MS', 'MCPHEDRAN RC', 'BRINKER CJ', 'KEEFER KD', 'SCHAEFER DW', 'FRYE GC', 'HURD AJ', 'CALVERT P', 'CHEN DG', 'DONG HONGMING', 'CARR WALLACE W', 'BUCKNALL DAVID G', 'HEBNER TR', 'WU CC', 'MARCY D', 'HOLOWACZ I', 'PODBIELSKA H', 'BAUER J', 'JANG DAEHWAN', 'KIM DONGJO', 'MOON JOOHO', 'JUNG MINHUN', 'KIM JAEYOUNG', 'NOH JINSOO', 'LIN XIAOHUI', 'SUBBARAMAN HARISH', 'PAN ZEYU', 'LV CHANGWU', 'JIA ZHENHONG', 'LIU YAJUN', 'MACCRAITH BD', 'MCDONAGH CM', 'OKEEFFE G', 'MARCIANTE JR', 'FARMIGA NO', 'HIRSH JI', 'ONSES M SERDAR', 'SUTANTO ERICK', 'FERREIRA PLACID M', 'PALMER EW', 'HUTLEY MC', 'FRANKS A', 'PARK JANG-UNG', 'HARDY MATT', 'KANG SEONG JUN', 'SERRA T', 'PLANELL J A', 'NAVARRO M', 'SINGH MADHUSUDAN', 'HAVERINEN HANNA M', 'DHAGAT PARUL', 'SIRRINGHAUS H', 'KAWASE T', 'FRIEND RH', 'SOLAK HH', 'DAVID C', 'GOBRECHT J', 'STRINGER JONATHAN', 'DERBY BRIAN', 'XIE YJ', 'LU ZW', 'LI FY', 'YAKOVLEV ALEKSANDR V', 'MILICHKO VALENTIN A', 'VINOGRADOV VLADIMIR V', 'YIWEI HAN', 'CHUANG WEI', 'JINGYAN DONG'];OPTICAL MATERIALS EXPRESS;Russia
Exploiting the P L-2,L-3 absorption edge for optics: spectroscopic and structural characterization of cubic boron phosphide thin films;['HUBER SP', 'MEDVEDEV VV', 'MEYER-ILSE J', 'GULLIKSON E', 'PADAVALA B', 'EDGAR JH', 'STURM JM', 'DE KRUIJS RWEV', 'PRENDERGAST D', 'BIJKERK F'];['CHING WY', 'MO SD', 'CHEN Y', 'CHKHALO N I', 'SALASHCHENKO N N', 'DROZDOV M N', 'KLUENKOV E B', 'FERNANDEZ-PEREA MONICA', 'VIDAL-DASILVA MANUELA', 'AZNAREZ JOSE A', 'FRASSETTO FABIO', 'VILLORESI PAOLO', 'POLETTO LUCA', 'GULLIKSON EM', 'MROWKA S', 'KAUFMANN BB', 'HATAYAMA MASATOSHI', 'TAKENAKA HISATAKA', 'GULLIKSON ERIC M', 'HENKE BL', 'DAVIS JC', 'HOFSTETTER M', 'AQUILA A', 'SCHULTZE M', 'KJORNRATTANAWANICH BENJAWAN', 'WINDT DAVID L', 'SEELY JOHN F', 'BELLOTTI JEFFREY A', 'KUZNETSOV D S', 'YAKSHIN A E', 'STURM J M', 'LOUIS E', 'TSARFATI T', 'MAKHOTKIN IGOR A', 'ZOETHOUT ERWIN', 'LOUIS ERIC', 'MEDVEDEV V V', 'VAN DE KRUIJS R W E', 'MERO MARK', 'MUKHANOV V A', 'SOKOLOV P S', 'LE GODEC Y', 'MUKHANOV VLADIMIR A', 'VREL DOMINIQUE', 'SOKOLOV PETR S', 'PADAVALA BALABALAJI', 'FRYE C D', 'WANG XUEJING', 'DING ZIHAO', 'SAE-LAO B', 'SOUFLI R', 'BAJT SA', 'MONTCALM C', 'SEELY JF', 'BAJT S'];OPTICAL MATERIALS EXPRESS;Russia
Annealing of deposited SiO2 thin films: full-atomistic simulation results;['GRIGORIEV FV', 'KATKOVA EV', 'SULIMOV AV', 'SULIMOV VB', 'TIKHONRAVOV AV'];['ABRAHAM MJ', 'MURTOLA T', 'SCHULZ R', 'BERENDSEN HJC', 'POSTMA JPM', 'VANGUNSTEREN WF', 'BISCHOFF MARTIN', 'NOWITZKI TOBIAS', 'VOSS OLIVER', 'DARDEN T', 'YORK D', 'PEDERSEN L', 'FANG WL', 'FOGARTY JOSEPH C', 'AKTULGA HASAN METIN', 'GRAMA ANANTH Y', 'GADELMAWLA ES', 'KOURA MM', 'MAKSOUD TMA', 'GRIGORIEV F V', 'SULIMOV A V', 'KOCHIKOV I V', 'KATKOVA E V', 'JIANG YUGANG', 'JI YIQIN', 'LIU HUASONG', 'WANG LISHUAN', 'KING SV', 'LEFEVRE A', 'LEWIS LJ', 'MARTINU L', 'TANIGUCHI K', 'TANAKA M', 'HAMAGUCHI C', 'VEDAM K', 'LIMSUWAN P', 'VIANA CE', 'MORIMOTO NI', 'BONNAUD O', 'YUAN XL', 'CORMACK AN'];OPTICAL MATERIALS EXPRESS;Russia
Optimal phase element for generating a perfect optical vortex;['KOTLYAR VV', 'KOVALEV AA', 'PORFIREV AP'];['CHEN MINGZHOU', 'MAZILU MICHAEL', 'ARITA YOSHIHIKO', 'FEDOTOWSKY A', 'LEHOVEC K', 'GARCIA-GARCIA JOAQUIN', 'RICKENSTORFF-PARRAO CAROLINA', 'RAMOS-GARCIA RUBEN', 'JABIR M V', 'CHAITANYA N APURV', 'AADHI A', 'KOTLYAR V V', 'KHONINA S N', 'KOVALEV A A', 'KOTLYAR VICTOR V', 'KOVALEV ALEXEY A', 'SKIDANOV ROMAN V', 'LI PENG', 'ZHANG YI', 'LIU SHENG', 'OSTROVSKY ANDREY S', 'ARRIZON VICTOR', 'VAITY PRAVIN', 'RUSCH LESLIE'];JOURNAL OF THE OPTICAL SOCIETY OF AMERICA A-OPTICS IMAGE SCIENCE AND VISION;Russia
Calculation of spectroscopic constants and radiative parameters for the A I-1 (+)-X pound I-1 (+) pound electronic transitions of the CsLi and CsRb molecules;['SMIRNOV AD'];['AIKAWA K', 'AKAMATSU D', 'HAYASHI M', 'AMIOT C', 'VERGES J', 'AYMAR M', 'DULIEU O', 'BERGEMAN T', 'FELLOWS CE', 'GUTTERRES RF', 'DEMILLE D', 'GROCHOLA A', 'SZCZEPKOWSKI J', 'JASTRZEBSKI W', 'KOTOCHIGOVA S', 'TIESINGA E', 'KRATZER A', 'LAHER RUSS R', 'KHAKOO MURTADHA A', 'ANTIC-JOVANOVIC A', 'LANG F', 'WINKLER K', 'STRAUSS C', 'MABROUK N', 'BERRICHE H', 'BEN OUADA H', 'MARK M J', 'DANZL J G', 'HALLER E', '—Ã»–ÕŒ¬ ¿ƒ', 'SMIRNOV A D'];OPTICS AND SPECTROSCOPY;Russia
Studying the regime of complete decoupling of the bond between the electron and nuclear moments at the D (1)-line of the K-39 potassium isotope using a spectroscopic microcell;['SARGSYAN A', 'AMIRYAN A', 'VARTANYAN TA', 'SARKISYAN D'];['ALEKSANDROV EB', 'BALUKTSIAN T', 'URBAN C', 'BUBLAT T', 'BLOCH D', 'DUCLOY M', 'SENKOV N', 'HAKHUMYAN G', 'LEROY C', 'MIRZOYAN R', 'OLSEN B A', 'PATTON B', 'JAU Y -Y', 'PAPOYAN A', 'TONOYAN A', 'GLUSHKO B', 'PETROV P A', 'VARTANYAN T A', 'BASON M G', 'SARGSYAN ARMEN', 'TONOYAN ARA', 'HAKHUMYAN GRANT', 'LEROY CLAUDE', 'WHITTAKER K A', 'KEAYENEY J', 'HUGHES I G', 'ZENTILE MARK A', 'KEAVENEY JAMES', 'WELLER LEE', 'ANDREWS REBECCA', 'WHITING DANIEL J', 'ZIELINSKA JOANNA A', 'BEDUINI FEDERICA A', 'GODBOUT NICOLAS'];OPTICS AND SPECTROSCOPY;Russia
Near-resonant rovibronic Raman scattering from 0 (g) (+) (bb) valence state via the D0 (u) (+) ion-pair state in iodine molecule;['BATURO VV', 'CHEREPANOV IN', 'LUKASHOV SS', 'PETROV AN', 'PORETSKY SA', 'PRAVILOV AM'];['AKOPYAN M E', 'BATURO V V', 'LUKASHOV S S', 'BAND YB', 'AIZENBUD BM', 'BANERJEE S', 'BHATTACHARYYA SS', 'SAHA S', 'BARROW RF', 'YEE KK', 'CLARK RJH', 'DINES TJ', 'GANZ M', 'KIEFER W', 'KOLBA E', 'GERSTENKORN S', 'LUC P', 'GRAEFE S', 'ENGEL V', 'HOLZER W', 'MURPHY WF', 'BERNSTEIHJ', 'KIRILLOV D', 'LAM LK', 'HELLWARTH RW', 'KNIGHT PL', 'KNOCKEL H', 'RICHTER H', 'SIESE M', 'KONINGSTEIN JA', 'MARTIN F', 'BACIS R', 'CHURASSY S', 'MATSUOKA LEO', 'YOKOYAMA KEIICHI', 'YOKOYAMA ATSUSHI', 'MELINGER JS', 'ALBRECHT AC', 'MINGARDI M', 'SIEBRAND W', 'RON A', 'ROUSSEAU DL', 'WILLIAMS PF', 'SHAPIRO M', 'SHAW CF', 'SHELTON DP', 'SILVERSTEIN SD', 'STPETERS RL'];OPTICS AND SPECTROSCOPY;Russia
Electron impact excitation with the cascade population of the 4p (5) 5s levels of the krypton atom;['MITYUREVA AA', 'SMIRNOV VV'];['ALLAN M', 'ZATSARINNY O', 'BARTSCHAT K', 'BELOVA O M', 'BYCHKOV K V', 'MORCHENKO E S', 'DASGUPTA A', 'VAID D', 'HARADA Y', 'MASUDA S', 'OZAKI H', 'JUNG RO', 'STONE TE', 'BOFFARD JB', 'MASON NJ', 'NEWELL WR', 'MENESES GD', 'DAPAIXAO FJ', 'PADIAL NT', 'MITYUREVA A A', 'SMIRNOV V V', 'PONOMARENKO GA', 'PAVLOV PA', 'VAKHONTOVA VE', 'TAKAYANAGI T', 'LI GP', 'WAKIYA K', 'TRAJMAR S', 'SRIVASTAVA SK', 'TANAKA H', 'TSURUBUCHI S', 'KOBAYASHI H', 'HYODO M', 'YAMAZAKI SHUNYA', 'SASAKI RYOSUKE', 'KATO KEISUKE'];OPTICS AND SPECTROSCOPY;Russia
The effect of albumin on the photophysical properties of dimegin photosensitizer;['DADEKO AV'];"['DADEKO A V', ""MURAV'EVA T D"", 'STARODUBTSEV A M', 'KONGSHAUG M', 'MOAN J', 'BROWN SB', 'KRASNOVSKY A A JR', 'NAVEENRAJ SELVARAJ', 'ANANDAN SAMBANDAM', 'OKU N', 'NAMBA Y', 'OKADA S', 'SOLOVIEVA A B', 'MELIK-NUBAROV N S', 'ZHIYENTAYEV T M', 'STRANADKO EPH', 'IVANOV AV', 'SUGIO S', 'KASHIMA A', 'MOCHIZUKI S', 'ZUNSZAIN PATRICIA A', 'GHUMAN JAMIE', 'KOMATSU TERUYUKI']";OPTICS AND SPECTROSCOPY;Russia
The influence of silver ion exchange on the formation and luminescent properties of lead sulfide molecular clusters and quantum dots;['ABDRSHIN AN', 'LIPATOVA ZO', 'KOLOBKOVA EV', 'SGIBNEV EM', 'NIKONOROV NV'];['ALLAN G', 'DELERUE C', 'BORRELLI NF', 'SMITH DW', 'DANTAS N O', 'QU FANYAO', 'MONTE A F G', 'DE LAMAESTRE RE', 'MAJIMEL J', 'JOMARD F', 'HEO JONG', 'LIU CHAO', 'HOTA G', 'JAIN S', 'KHILAR KC', 'KWON YONG KON', 'MACHOL JL', 'WISE FW', 'PATEL R', 'MALYAREVICH A M', 'YUMASHEV K V', 'LIPOVSKII A A', 'OKUNO T', 'LIPOVSKII AA', 'OGAWA T', 'SARGENT EH', 'SILVA R S', 'MORAIS P C', 'ALCALDE A M', 'STOOKEY SD', 'XU KAI', 'DAI SHIXUN'];OPTICS AND SPECTROSCOPY;Russia
Raman spectra of lithium niobate crystals heavily doped with zinc and magnesium;['SIDOROV NV', 'PALATNIKOV MN'];"['ABRAHAMS SC', 'MARSH P', 'BARKER AS', 'LOUDON R', 'CACIUC V', 'POSTNIKOV AV', 'BORSTEL G', 'CHERNAYA T S', 'VOLK T R', 'VERIN I A', 'CHERNAYA TS', 'MAKSIMOV BA', 'VOLK TR', 'CLAUS R', 'STEFFAN L', 'DONNERBERG HJ', 'TOMLINSON SM', 'CATLOW CRA', 'FONTANA MARC D', 'BOURSON PATRICE', 'GORELIK V S', ""SVERBIL' P P"", 'KAMINOW IP', 'JOHNSTON WD', 'KITAEVA GK', 'KUZNETSOV KA', 'NAUMOVA II', 'KUZMINOV YS', 'MOURAS R', 'FONTANA MD', 'BOURSON P', 'NIPPUS M', 'PALATNIKOV M N', 'BIRYUKOVA I V', 'MAKAROVA O V', 'MASLOBOEVA S M', 'BIRUKOVA I V', 'SIDOROV N V', 'œ¿À¿“Õ» Œ¬ Ã»’¿»À Õ» ŒÀ¿≈¬»◊', '—»ƒŒ–Œ¬ Õ» ŒÀ¿… ¬¿—»À‹≈¬»◊', '¡»–ﬁ Œ¬¿ »–»Õ¿ ¬» “Œ–Œ¬Õ¿', 'BIRYUKOVA IV', 'PARLINSKI K', 'LI ZQ', 'POULET A', 'QUISPE-SICCHA R', 'MEJIA-URIARTE E V', 'VILLAGRAN-MUNIZ M', 'REPELIN Y', 'HUSSON E', 'BENNANI F']";OPTICS AND SPECTROSCOPY;Russia
A study of the quantum efficiency of multichannel relaxation in LiNbO3:Yb, Er crystals;['STROGANOVA EV', 'NALBANTOV NN', 'GALUTSKY VV', 'YAKOVENKO NA'];['CANTELAR E', 'CUSSO F', 'GALUTSKIY V V', 'VATLINA M I', 'STROGANOVA E V', 'TKACHEV D S', 'TOLSTIK N A', 'KISEL V E', 'KULESHOV N V', 'ZHANG DL', 'PUN EYB'];OPTICS AND SPECTROSCOPY;Russia
Correction of the band gap of Y2O3:Eu3+ phosphor;['BAKOVETS VV', 'YUSHINA IV', 'ANTONOVA OV', 'POMELOVA TA'];"['BAKOVETS V V', 'TRUSHNIKOVA L N', ""KOROL'KOV I V"", 'KUBELKA P', 'MUNK F', 'PAPPALARDO RG', 'HUNT RB', 'POLIZZI S', 'BATTAGLIARIN M', 'BETTINELLI M', 'POMELOVA T A', 'SINGH DORENDRAJIT', 'SINGH L ROBINDRO', 'SOM S', 'CHOWDHURY M', 'SHARMA S K', 'LOCHAB S P', 'TAUC J', 'GRIGOROVICI R', 'VANCU A']";OPTICS AND SPECTROSCOPY;Russia
Influence of complexing ion on the fluorescence sensitization efficiency for oxazine dyes in nanoparticles of Sc, Eu, Sm, and Lu diketonates;['MIRONOV LY'];"['BHATTACHARYYA SANTANU', 'PARAMANIK BIPATTARAN', 'PATRA AMITAVA', 'DI WEIHUA', 'LI JIE', 'SHIRAHATA NAOTO', ""DUDAR' S S"", 'SVESHNIKOVA E B', 'ERMOLAEV V L', 'GOLDMAN ER', 'CLAPP AR', 'ANDERSON GP', 'KAR ARIK', 'KUNDU ARNAB', 'MIRONOV L YU', 'RURACK KNUT', 'SPIELES MONIKA', 'SENS R', 'DREXHAGE KH', 'SHIVKUMAR M A', 'ADARSH K S', 'INAMDAR S R', 'SMIRNOV M S', 'OVCHINNIKOV O V', 'SHATSKIKH T S', 'DUDAR S S', 'WOLFBEIS OTTO S']";OPTICS AND SPECTROSCOPY;Russia
