ÒÚ‡Ú¸ˇ;‡‚ÚÓ˚;ˆËÚËÛ˛Ú;ÊÛÌ‡Î;ÒÚ‡Ì‡
Multifold Enhancement of Third-Harmonic Generation in Dielectric Nanoparticles Driven by Magnetic Fano Resonances;['SHOROKHOV AS', 'MELIK-GAYKAZYAN EV', 'SMIRNOVA DA', 'HOPKINS B', 'CHONG KE', 'CHOI DY', 'SHCHERBAKOV MR', 'MIROSHNICHENKO AE', 'NESHEV DN', 'FEDYANIN AA', 'KIVSHAR YS'];"['BASHARIN ALEXEY A', 'KAFESAKI MARIA', 'ECONOMOU ELEFTHERIOS N', 'CHONG KATIE E', 'HOPKINS BEN', 'STAUDE ISABELLE', 'EVLYUKHIN ANDREY B', 'NOVIKOV SERGEY M', 'ZYWIETZ URS', 'FAN JONATHAN A', 'WU CHIHHUI', 'BAO KUI', 'GARCIA-ETXARRI A', 'GOMEZ-MEDINA R', 'FROUFE-PEREZ L S', 'GINN JAMES C', 'BRENER IGAL', 'PETERS DAVID W', 'FILONOV DMITRY S', 'MIROSHNICHENKO ANDREY E', 'PODDUBNY ALEXANDER N', 'IKEDA KAZUHIRO', 'SHEN YAOMING', 'FAINMAN YESHAIAHU', 'JAHANI SAMAN', 'JACOB ZUBIN', 'KAURANEN MARTTI', 'ZAYATS ANATOLY V', 'KUZNETSOV ARSENIY I', 'FU YUAN HSING', 'LAHIRI BASUDEV', 'KHOKHAR ALI Z', 'DE LA RUE RICHARD M', 'LIU SHAO-DING', 'LEONG EUNICE SOK PING', 'LI GUANG-CAN', 'LIU SHENG', 'SINCLAIR MICHAEL B', 'MAHONY THOMAS S', ""LUK'YANCHUK BORIS"", 'ZHELUDEV NIKOLAY I', 'MAIER STEFAN A', 'METZGER BERND', 'SCHUMACHER THORSTEN', 'HENTSCHEL MARIO', 'KIVSHAR YURI S', 'FLACH SERGEJ', 'PAPASIMAKIS N', 'FEDOTOV V A', 'SAVINOV V', 'SHAFIEI FARBOD', 'MONTICONE FRANCESCO', 'LE KHAI Q', 'SHCHERBAKOV MAXIM R', 'NESHEV DRAGOMIR N', 'SMIRNOVA DARIA A', 'DECKER MANUEL', 'THYAGARAJAN KRISHNAN', 'BUTET JEREMY', 'MARTIN OLIVIER J F', 'NEUNER BURTON III', 'JOHN JEREMY', 'KHANIKAEV ALEXANDER B', 'ADATO RONEN', 'YANG YUANMU', 'WANG WENYI', 'BOULESBAA ABDELAZIZ', 'ZHANG YU', 'WEN FANGFANG', 'ZHEN YU-RONG']";NANO LETTERS;Russia
Epitaxy of GaN Nanowires on Graphene;['KUMARESAN V', 'LARGEAU L', 'MADOURI A', 'GLAS F', 'ZHANG HZ', 'OEHLER F', 'CAVANNA A', 'BABICHEV A', 'TRAVERS L', 'GOGNEAU N', 'TCHERNYCHEVA M', 'HARMAND JC'];['AL BALUSHI ZAKARIA Y', 'MIYAGI TAKAHIRA', 'LIN YU-CHUAN', 'ARAKI TSUTOMU', 'UCHIMURA SATORU', 'SAKAGUCHI JUNICHI', 'AUZELLE THOMAS', 'HAAS BENEDIKT', 'DEN HERTOG MARTIEN', 'BAEK HYEONJUN', 'LEE CHUL-HO', 'CHUNG KUNOOK', 'BRANDT OLIVER', 'PFUELLER CARSTEN', 'CHEZE CAROLINE', 'CALARCO RAFFAELLA', 'MEIJERS RALPH J', 'DEBNATH RATAN K', 'BEAK HYEONJUN', 'TCHOE YOUNGBIN', 'YI GYU-CHUL', 'FORSBERG M', 'SERBAN A', 'POENARU I', 'GLAS FRANK', 'HARMAND JEAN-CHRISTOPHE', 'PATRIARCHE GILLES', 'GONZALEZ-POSADA F', 'SONGMUANG R', 'DEN HERTOG M', 'GUO WEI', 'ZHANG MENG', 'BANERJEE ANIMESH', 'GUPTA PRITI', 'RAHMAN A A', 'HATUI NIRUPAM', 'HEILMANN MARTIN', 'SARAU GEORGE', 'GOEBELT MANUELA', 'HERSEE S D', 'FAIRCHILD M', 'RISHINARAMANGALAM A K', 'HERSEE STEPHEN D', 'SUN XINYU', 'WANG XIN', 'HONG YOUNG JOON', 'YANG JAE WON', 'LEE WI HYOUNG', 'HWANG BH', 'KIM YONG-JIN', 'LEE JAE-HYUN', 'KOBAYASHI TOSHIYUKI', 'BANDO MASASHI', 'KIMURA NOZOMI', 'LAEHNEMANN JONAS', 'JAHN UWE', 'LARGEAU LUDOVIC', 'GALOPIN ELISABETH', 'GOGNEAU NOELLE', 'LEFEBVRE P', 'FERNANDEZ-GARRIDO S', 'GRANDAL J', 'LIU LI', 'CHEN ZHEYUAN', 'WANG LEI', 'LUO ZHENGTANG', 'KIM SEUNGCHUL', 'KAWAMOTO NICOLE', 'MIURA AKIRA', 'SHIMADA SHIRO', 'MUNSHI A MAZID', 'DHEERAJ DASA L', 'FAUSKE VIDAR T', 'NAKAGAWA SHINTA', 'TABATA TAKUYA', 'HONDA YOSHIO'];NANO LETTERS;Russia
Surface-enhanced Raman scattering inside Au@Ag core/shell nanorods;['KHLEBTSOV B', 'KHANADEEV V', 'KHLEBTSOV N'];['ALLGEYER EDWARD S', 'PONGAN ADAM', 'BROWNE MICHAEL', 'AYALA-OROZCO CICERON', 'LIU JUN G', 'KNIGHT MARK W', 'BACH RD', 'SU MD', 'SCHLEGEL HB', 'BELL STEVEN E J', 'SIRIMUTHU NARAYANA M S', 'BLABER MARTIN G', 'SCHATZ GEORGE C', 'CAO YWC', 'JIN RC', 'MIRKIN CA', 'CORTIE MICHAEL B', 'LIU FENGGUO', 'ARNOLD MATTHEW D', 'EUSTIS SUSIE', 'EL-SAYED MOSTAFA A', 'FALES ANDREW M', 'VO-DINH TUAN', 'FUCHS R', 'GANDRA NAVEEN', 'SINGAMANENI SRIKANTH', 'HU XIAOGE', 'WANG TIE', 'WANG LIANG', 'HU YING', 'NOELCK STERLING J', 'DREZEK REBEKAH A', 'HUANG YI-FAN', 'ZHU HONG-PING', 'LIU GUO-KUN', 'HWANG JAE-HO', 'SINGHAL NITIN KUMAR', 'LIM DONG-KWON', 'JIANG RUIBIN', 'CHEN HUANJUN', 'SHAO LEI', 'KANG JEON WOONG', 'SO PETER T C', 'DASARI RAMACHANDRA R', 'KANG JS', 'HWANG SY', 'LEE CJ', 'KANG TAEJOON', 'YOO SEUNG MIN', 'YOON ILSUN', 'KHLEBTSOV BORIS N', 'KHANADEEV VITALY A', 'KHLEBTSOV NIKOLAI G', 'LIU ZHONGHUI', 'YE JIAN', 'KNEIPP JANINA', 'KNEIPP HARALD', 'KNEIPP KATRIN', 'LE RU E C', 'BLACKIE E', 'MEYER M', 'JEON KI-SEOK', 'LIN LI', 'ZAPATA MARIO', 'XIONG MIN', 'MCMAHON JEFFREY M', 'WANG YINGMIN', 'SHERRY LEIF J', 'MUKHERJEE SHAUNAK', 'SOBHANI HEIDAR', 'LASSITER J BRITT', 'OH JEONG-WOOK', 'KIM GYEONG-HWAN'];NANO RESEARCH;Russia
Exceptional elastic anisotropy of hybrid organic-inorganic perovskite CH3NH3PbBr3 measured by laser ultrasonic technique;['LOMONOSOV AM', 'YAN XL', 'SHENG CX', 'GUSEV VE', 'NI CY', 'SHEN Z'];['BERRY JOSEPH', 'BUONASSISI TONIO', 'EGGER DAVID A', 'BRENNER THOMAS M', 'RAPPE ANDREW M', 'KRONIK LEEOR', 'BRETSCHNEIDER SIMON A', 'WEICKERT JONAS', 'DORMAN JAMES A', 'CHEN QI', 'DE MARCO NICHOLAS', 'YANG YANG (MICHAEL)', 'CHIGAREV NIKOLAY', 'ZININ PAVEL', 'MING LI-CHUNG', 'FENG JING', 'GIDDY AP', 'DOVE MT', 'PAWLEY GS', 'HESS P', 'KOSEVICH AM', 'MITZI DB', 'PICHARD H', 'DUCLOS A', 'GROBY J -P', 'PRIANTE D', 'DURSUN I', 'ALIAS M S', 'RAKITA YEVGENY', 'COHEN SIDNEY R', 'KEDEM NIR KLEIN', 'RANGANATHAN SHIVAKUMAR I', 'OSTOJA-STARZEWSKI MARTIN', 'ROTHENBERG JE', 'RUELLO PASCAL', 'GUSEV VITALYI E', 'SADHANALA ADITYA', 'DESCHLER FELIX', 'THOMAS TUDOR H', 'SAIDAMINOV MAKHSUD I', 'ABDELHADY AHMED L', 'MURALI BANAVOTH', 'SHEN ZHONGHUA H', 'LOMONOSOV ALEXEY M', 'HESS PETER', 'SHENG RUI', 'HO-BAILLIE ANITA', 'HUANG SHUJUAN', 'SPINNER S', 'STRANKS SAMUEL D', 'SNAITH HENRY J'];PHYSICA STATUS SOLIDI-RAPID RESEARCH LETTERS;Russia
Direct growth of graphene film on piezoelectric La3Ga5.5Ta0.5O14 crystal;['BRZHEZINSKAYA M', 'IRZHAK A', 'IRZHAK D', 'KANG TW', 'KONONENKO O', 'MATVEEV V', 'PANIN G', 'ROSHCHUPKIN D'];['BOURSIER ELODIE', 'SEGONDS PATRICIA', 'BOULANGER BENOIT', 'BRUHWILER PA', 'MAXWELL AJ', 'PUGLIA C', 'BRZHEZINSKAYA M M', 'MURADYAN V E', 'VINOGRADOV N A', 'CANCADO LG', 'TAKAI K', 'ENOKI T', 'CHEN JIANYI', 'GUO YUNLONG', 'WEN YUGENG', 'COMELLI G', 'STOHR J', 'ROBINSON CJ', 'DA CUNHA MP', 'FAGUNDES SD', 'ELISEEV A A', 'YASHINA L V', 'VERBITSKIY N I', 'EMTSEV KONSTANTIN V', 'BOSTWICK AARON', 'HORN KARSTEN', 'ENTANI SHIRO', 'ANTIPINA LIUBOV YU', 'AVRAMOV PAVEL V', 'GUDAT W', 'KUNZ C', 'HASS J', 'FENG R', 'LI T', 'HWANG JEONGHYUN', 'KIM MOONKYUNG', 'CAMPBELL DORR', 'INSEPOV Z', 'EMELIN E', 'KATSNELSON M I', 'NOVOSELOV K S', 'KHOLMANOV ISKANDAR N', 'EDGEWORTH JONATHAN', 'CAVALIERE EMANUELE', 'KONONENKO O V', 'MATVEEV V N', 'FIELD D P', 'KUMAR S', 'MCEVOY N', 'LUTZ T', 'LIU X', 'PICHLER T', 'KNUPFER M', 'LUO XG', 'CHEN XH', 'MELE EJ', 'RITSKO JJ', 'MEYER JANNIK C', 'GEIM A K', 'MICHON A', 'VEZIAN S', 'OUERGHI A', 'MOLODTSOV S L', 'FEDOSEENKO S I', 'VYALIKH D V', 'NOVOSELOV KS', 'GEIM AK', 'MOROZOV SV', 'PACILE D', 'PAPAGNO M', 'RODRIGUEZ A FRAILE', 'POOLE T', 'BANDHU L', 'NASH G R'];PHYSICA STATUS SOLIDI-RAPID RESEARCH LETTERS;Russia
Transient phases and dynamical transitions in the post-quench evolution of the generalized Bose-Anderson model;['CHICHINADZE DV', 'RIBEIRO P', 'SHCHADILOVA YE', 'RUBTSOV AN'];"['ANDERS PETER', 'GULL EMANUEL', 'POLLET LODE', 'ANDREEV AV', ""EMEL'YANOV VI"", ""IL'INSKII YUA"", 'ANTIPOV ANDREY E', 'DONG QIAOYUAN', 'BABADI MEHRTASH', 'DEMLER EUGENE', 'KNAP MICHAEL', 'BALZER KARSTEN', 'ECKSTEIN MARTIN', 'BARANKOV R A', 'LEVITOV L S', 'BARANKOV RA', 'LEVITOV LS', 'SPIVAK BZ', 'BAYAT ABOLFAZL', 'JOHANNESSON HENRIK', 'BOSE SOUGATO', 'BICKERS NE', 'CIZMAR TOMAS', 'MAZILU MICHAEL', 'DHOLAKIA KISHAN', 'DICKE RH', 'KOLLAR MARCUS', 'WERNER PHILIPP', 'ESSLER F H L', 'KEHREIN S', 'MANMANA S R', 'FAUSTI D', 'TOBEY R I', 'DEAN N', 'FREERICKS JK', 'MONIEN H', 'GAGEL PIA', 'ORTH PETER P', 'SCHMALIAN JOERG', 'GHOSH SHREYOSHI', 'RIBEIRO PEDRO', 'HAQUE MASUDUL', 'HEIDRICH-MEISNER F', 'FEIGUIN A E', 'DAGOTTO E', 'HENRIET LOIC', 'RISTIVOJEVIC ZORAN', 'INGERSENT K', 'SI QM', 'KAIN BEN', 'LING HONG Y', 'SHASHI ADITYA', 'NISHIDA YUSUKE', 'KOLLATH CORINNA', 'LAEUCHLI ANDREAS M', 'ALTMAN EHUD', 'KONDO J', 'LEE H-J', 'BULLA R', 'LEE HYUN-JUNG', 'BYCZUK KRZYSZTOF', 'BULLA RALF', 'MARINO JAMIR', 'DIEHL SEBASTIAN', 'MOECKEL MICHAEL', 'KEHREIN STEFAN', 'IMAMBEKOV ADILET', 'LE HUR KARYN']";PHYSICAL REVIEW B;Russia
Analog of microwave-induced resistance oscillations induced in GaAs heterostructures by terahertz radiation;"['HERRMANN T', 'DMITRIEV IA', 'KOZLOV DA', 'SCHNEIDER M', 'JENTZSCH B', 'KVON ZD', 'OLBRICH P', ""BEL'KOV VV"", 'BAYER A', 'SCHUH D', 'BOUGEARD D', 'KUCZMIK T', 'OLTSCHER M', 'WEISS D', 'GANICHEV SD']";"['ABSTREITER G', 'KOTTHAUS JP', 'KOCH JF', 'ANDO T', 'FOWLER AB', 'STERN F', 'ANDREEV AV', 'ALEINER IL', 'MILLIS AJ', ""BEL'KOV V V"", 'GANICHEV S D', 'BELTUKOV Y M', 'DYAKONOV M I', 'BYKOV A A', 'STRYGIN I S', 'GORAN A V', 'CHAKRABORTY S', 'HATKE A T', 'ENGEL L W', 'CHEPELIANSKII A D', 'SHEPELYANSKY D L', 'CHIU KW', 'LEE TK', 'QUINN JJ', 'DMITRIEV I A', 'KHODAS M', 'MIRLIN A D', 'POLYAKOV D G', 'VAVILOV MG', 'MIRLIN AD', 'POLYAKOV DG', 'DOROZHKIN S I', 'UMANSKY V', 'PFEIFFER L N', 'DOROZHKIN SI', 'DURST AC', 'SACHDEV S', 'READ N', 'TARASENKO S A', 'YASSIEVICH IN', 'PRETTL W', 'KAERCHER D F', 'SHCHEPETILNIKOV A V', 'NEFYODOV YU A', 'KHODAS MAXIM', 'VAVILOV MAXIM G', 'KVON Z D', 'KOZLOV D A', 'DANILOV S N', 'LEVIN A D', 'MOMTAZ Z S', 'GUSEV G M', 'MANI R G', 'RAMANAYAKA A N', 'YE TIANYU', 'WEGSCHEIDER W', 'MANI RG', 'SMET JH', 'VON KLITZING K']";PHYSICAL REVIEW B;Russia
Magnetic, resonance, and optical properties of Cu3Sm(SeO3)(2)O2Cl: A rare-earth francisite compound;['ZAKHAROV KV', 'ZVEREVA EA', 'MARKINA MM', 'STRATAN MI', 'KUZNETSOVA ES', 'DUNAEV SF', 'BERDONOSOV PS', 'DOLGIKH VA', 'OLENEV AV', 'KLIMIN SA', 'MAZAEV LS', 'KASHCHENKO MA', 'AHMED MA', 'BANERJEE A', 'BANDYOPADHYAY S', 'IQBAL A', 'RAHAMAN B', 'SAHA-DASGUPTA T', 'VASILIEV AN'];['ANDERSEN OK', 'ANISIMOV VI', 'SOLOVYEV IV', 'KOROTIN MA', 'BAIN GORDON A', 'BERRY JOHN F', 'BANKS M G', 'KREMER R K', 'HOCH C', 'BECKER R', 'JOHNSSON M', 'BERDONOSOV P S', 'DOLGIKH V A', 'BERRIGAN R', 'GATEHOUSE BM', 'JOSHI JP', 'BHAT SV', 'KRESSE G', 'FURTHMULLER J', 'LARSON P', 'MAZIN II', 'PAPACONSTANTOPOULOS DA', 'MEYER C', 'RUCK B J', 'ZHONG J', 'MILLER K H', 'STEPHENS P W', 'MARTIN C', 'MILLET P', 'BASTIDE B', 'PASHCHENKO V', 'NATH R', 'RANJITH K M', 'SICHELSCHMIDT J', 'NAZARCHUK EV', 'KRIVOVICHEV SV', 'PANKRATOVA OY', 'OLIVER SCOTT R J', 'PERDEW JP', 'BURKE K', 'ERNZERHOF M', 'PETRICEK VACLAV', 'DUSEK MICHAL', 'PALATINUS LUKAS', 'POPOVA E A', 'KLIMIN S A', 'POPOVA M N', 'POPOVA MN', 'CHUKALINA EP', 'PREGELJ M', 'ZAHARKO O', 'GUENTHER A', 'PRING A', 'BIRCH WD', 'RAMIREZ AP', 'ROUSOCHATZAKIS IOANNIS', 'RICHTER JOHANNES', 'ZINKE RONALD', 'WANG ZHE', 'SCHMIDT M', 'GONCHAROV Y', 'ZAKHAROV K V', 'ZVEREVA E A'];PHYSICAL REVIEW B;Russia
Features of the Electromagnetic and Plasma Disturbances Induced at the Altitudes of the Earth's Outer Ionosphere by Modification of the Ionospheric F (2) Region Using High-Power Radio Waves Radiated by the SURA Heating Facility;['FROLOV VL', 'RAPOPORT VO', 'SCHOROKHOVA EA', 'BELOV AS', 'PARROT M', 'RAUCH JL'];['BELOV A S', 'BORISOV ND', 'ZOLOTAREV IP', 'ERUKHIMOV LM', 'METELEV SA', 'MYASNIKOV EN', 'FALLEN CHRISTOPHER T', 'SECAN JAMES A', 'WATKINS BRENTON J', 'FIALER PA', 'FROLOV V', 'PAPOPORT V', 'KOMRAKOV G', 'FROLOV V L', 'RAPOPORT V O', 'SHOROKHOVA E A', 'MITYAKOV N A', '‘–ŒÀŒ¬ ¬À', 'SERGEEV EN', 'ERMAKOVA EN', 'GDALEVICH GL', 'KLOS Z', 'MIKHAILOV YM', 'GETMANTSEV GG', 'ZUIKOV NA', 'KOTIK DS', 'GULYAEVA T L', 'STANISLAWSKA I', 'GUREVICH A V', 'HASLETT JC', 'MEGILL LR', 'HUBA JD', 'JOYCE G', 'FEDDER JA', 'KARASHTIN AN', 'KOMRAKOV GP', 'TOKAREV YUV', 'KARPMAN VI', 'KAUFMAN RN', 'KUNITSYN V E', 'ANDREEVA E S'];RADIOPHYSICS AND QUANTUM ELECTRONICS;Russia
The Wave Processes in Micro-Inhomogeneous Media with Different-Modulus Nonlinearity and Relaxation;['NAZAROV VE', 'KIYASHKO SB', 'RADOSTIN AV'];['AMBARTSUMYAN SA', 'GAVRILOV S N', 'HERMAN G C', 'ISAKOVICH MA', 'NAZAROV V E', 'KIYASHKO S B', 'RADOSTIN A V', 'ZAITSEV VY', 'BELYAEVA IY', 'OSTROVSKY LA', 'SOUSTOVA IA', 'RADOSTIN A', 'NAZAROV V', 'KIYASHKO S', 'RUDENKO O V'];RADIOPHYSICS AND QUANTUM ELECTRONICS;Russia
Impact of the selenisation temperature on the structural and optical properties of CZTSe absorbers;['MARQUEZ-PRIETO J', 'YAKUSHEV MV', 'FORBES I', 'KRUSTOK J', 'EDWARDS PR', 'ZHIVULKO VD', 'BORODAVCHENKO OM', 'MUDRYI AV', 'DIMITRIEVSKA M', 'IZQUERDO-ROCA V', 'PEARSALL NM', 'MARTIN RW'];"['BHATTACHARYA RUPAK', 'PAL BIPUL', 'BANSAL BHAVTOSH', 'BOGARDUS EH', 'BEBB HB', 'CHEN SHIYOU', 'WALSH ARON', 'GONG XIN-GAO', 'CHOI S G', 'KIM T J', 'HWANG S Y', 'COLLORD A D', 'XIN H', 'HILLHOUSE H W', 'FAIRBROTHER A', 'PEREZ-RODRIGUEZ A', 'DIMITRIEVSKA MIRJANA', 'FAIRBROTHER ANDREW', 'IZQUIERDO-ROCA VICTOR', 'SAUCEDO EDGARDO', 'DIRNSTORFER I', 'WAGNER M', 'HOFMANN DM', 'EVANS BL', 'HAZELWOORA', 'FROHLICH H', 'GROSSBERG M', 'TIMMO K', 'JAGOMAGI A', 'RAUDOJA J', 'KOSYAK V', 'AMIRI N B MORTAZAVI', 'POSTNIKOV A V', 'COLLAN H', 'HJELT K', 'YAKUSHEV M', 'LAFOND ALAIN', 'CHOUBRAC LEO', 'GUILLOT-DEUDON CATHERINE', 'LEVANYUK AP', 'OSIPOV VV', 'LUCKERT F', 'HAMILTON D I', 'YAKUSHEV M V', 'MARCANO G', 'RINCON C', 'LOPEZ S A', 'MARQUEZ J', 'NEUSCHITZER M', 'REN Y', 'MILES R W', ""O'DONNELL KP"", 'MIDDLETON PG', 'OUESLATI S', 'BRAMMERTZ G', 'BUFFIERE M', 'OUESLATI SOUHAIB', 'BRAMMERTZ GUY', 'BUFFIERE MARIE', 'PARIS MICHAEL']";SOLAR ENERGY MATERIALS AND SOLAR CELLS;Russia
Uniform trapped fields produced by stacks of HTS coated conductor tape;['MITCHELL-WILLIAMS TB', 'BASKYS A', 'HOPKINS SC', 'KALITKA V', 'MOLODYK A', 'GLOWACKI BA', 'PATEL A'];['BASKYS ALGIRDAS', 'PATEL ANUP', 'HOPKINS SIMON C', 'CHUDY M', 'ZHONG Z', 'EISTERER M', 'HAHN SEUNGYONG', 'KIM YOUNGJAE', 'VOCCIO JOHN P', 'KIM SEOK BEOM', 'AHN MIN CHEOL', 'MITCHELL-WILLIAMS TOM B', 'VANDEN BUSSCHE DRIES R', 'KIM SEOKBEOM', 'NAKANO TOSHIYA', 'TAKANO RIKI', 'NAKAMURA TAKASHI', 'TAMADA DAIKI', 'YANAGI YOUSUKE', 'HOPKINS S C', 'GLOWACKI B A', 'PHILIPPE M P', 'AINSLIE M D', 'WERA L', 'SAMOILENKOV S', 'LEE S', 'SELVA KAVITA', 'LI XIAO-FEN', 'MAJKIC GORAN', 'ZERMENO VICTOR M R', 'ABRAHAMSEN ASGER B', 'MIJATOVIC NENAD'];SUPERCONDUCTOR SCIENCE & TECHNOLOGY;Russia
Observation of low-temperature magnetic ordering in mixed-phase Sr-Ca-Cu-O superconductors substituted by iron;['SKLYAROVA A', 'SHINODA S', 'NAGUMO T', 'CHIZHIK VI', 'MATVEEV VV', 'SUEMATSU H'];['ACQUARONE M', 'ADACHI S', 'YAMAUCHI H', 'TANAKA S', 'ADACHI TADASHI', 'SATO HIDETAKA', 'FUJITA MASAKI', 'AOBA TOMOYA', 'SUZUKI TSUNEO', 'NAKAYAMA TADACHIKA', 'FUJITA M', 'ENOKI M', 'YAMADA K', 'GANG X', 'CIEPLAK MZ', 'XIAO JQ', 'HILSCHER G', 'PILLMAYR N', 'EIBLER R', 'HOSOMI T', 'FJELLVAG H', 'JIN CQ', 'WU XJ', 'LAFFEZ P', 'JONES TE', 'THIBADO PM', 'MCGINNIS WC', 'KAKINUMA N', 'ONO Y', 'KOIKE Y', 'KARPPINEN M', 'KAWASHIMA T', 'TAKAYAMAMUROMACHI E', 'KIM MS', 'KIM KT', 'KIM HJ', 'OZABACI M', 'SOTELO A', 'MADRE M A', 'REISSNER M', 'STEINER W', 'REMSCHNIG K', 'ROGL P', 'GRATZ E', 'SHABNA RAZIA', 'SARUN PALLIAN MURIKOLI', 'VINU SURENDRAN', 'SHINODA SATOSHI', 'WU H', 'LIN L', 'SUN YD', 'XU GJ', 'PU QR', 'LIU B', 'YAO X', 'OKA A', 'IZUMI T'];SUPERCONDUCTOR SCIENCE & TECHNOLOGY;Russia
Effect of Implantation Regimes of Silver Ions on the Structure and Optical Properties of Zinc-Oxide Nanocrystalline Films;['LYADOV NM', 'GUMAROV AI', 'VALEEV VF', 'NUZHDIN VI', 'SHUSTOV VA', 'BAZAROV VV', 'FAIZRAKHMANOV IA'];['DE ANGELIS F', 'GENTILE F', 'MECARINI F', 'FAIZRAKHMANOV I A', 'BAZAROV V V', 'STEPANOV A L', 'GERARD DAVY', 'WENGER JEROME', 'BONOD NICOLAS', 'KELLY KL', 'CORONADO E', 'ZHAO LL', 'LYADOV N M', 'GUMAROV A I', 'VALEEV V F', 'KASHAPOV R N', 'MAHMOOD A', 'AHMED NADEEM', 'RAZA Q', 'MYERS MICHELLE A', 'MYERS MICHAEL T', 'TSAI CHEN-FONG', 'KHAIBULLIN R I', 'CHICHKOV B N', 'WILLETS KATHERINE A', 'VAN DUYNE RICHARD P'];TECHNICAL PHYSICS;Russia
The Mutual Synchronization of Coupled Delayed Feedback Klystron Oscillators;"[""EMEL'YANOV VV"", 'EMELIANOVA YP', 'RYSKIN NM']";"['ƒÃ»“–»≈¬ ¡Œ–»— —¿¬≈À‹≈¬»◊', '∆¿– Œ¬ ﬁ–»… ƒÃ»“–»≈¬»◊', '— Œ–Œ’ŒƒŒ¬ ¬¿À≈Õ“»Õ Õ» ŒÀ¿≈¬»◊', 'DMITRIEV BS', 'ZHARKOV YUD', 'SKOROHODOV VN', 'ZHARKOV YD', 'KLOKOTOV DV', ""EMEL'YANOV V V"", 'YAKOVLEV A V', 'RYSKIN N M', 'EMELIANOVA YULIA P', 'EMELYANOV VALERIY V', 'RYSKIN NIKITA M', '≈Ã≈À‹ﬂÕŒ¬ ¬¿À≈–»… ¬¿À≈–‹≈¬»◊', '≈Ã≈À‹ﬂÕŒ¬¿ ﬁÀ»ﬂ œ¿¬ÀŒ¬Õ¿', 'EMELYANOV VV', 'EMELIANOVA YU P', 'GIREVOY RUSLAN A', 'YAKOVLEV ANTON V', 'SHIGAEV AM', 'TRUBETSKOV DI', 'VAINSHTEIN LA']";TECHNICAL PHYSICS;Russia
Developing an edge-plasma diagnostic tool for the Globus-M tokamak based on measuring ratios of HeI lines;"['TIMOKHIN VM', 'RYKACHEVSKII AI', 'MIROSHNIKOV IV', 'SERGEEV VY', 'KOCHERGIN MM', ""KOVAL' AN"", 'MUKHIN EE', 'TOLSTYAKOV SY', 'VORONIN AV']";"['AHN J-W', 'CRAIG D', 'FIKSEL G', 'DE LA CAL E', 'GOTO M', 'LASHKUL S I', 'ALTUKHOV A B', ""D'YACHENKO V V"", 'LOARTE A', 'LIPSCHULTZ B', 'KUKUSHKIN A S', 'MAQUEDA RJ', 'WURDEN GA', 'STOTLER DP', 'ROSMEJ F B', 'OHNO N', 'TAKAMURA S', 'SCHWEER B', 'VORONIN A V', 'GUSEV V K', 'GERASIMENKO YA A']";TECHNICAL PHYSICS LETTERS;Russia
Crystallization of amorphous hydrogenated silicon (a-Si:H) films under irradiation with femtosecond laser pulses;['BELIK VP', 'VASYUTINSKII OS', 'KUKIN AV', 'PETROV MA', 'POPOV RS', 'TERUKOV EI'];['EMELYANOV A V', 'KAZANSKII A G', 'KASHKAROV P K', 'HONG L', 'WANG X C', 'ZHENG H Y', 'KALITEEVSKII NI'];TECHNICAL PHYSICS LETTERS;Russia
The mechanism of liquid metal jet formation in the cathode spot of vacuum arc discharge;['GASHKOV MA', 'ZUBAREV NM', 'MESYATS GA', 'UIMANOV IV'];['DAALDER JE', 'GASHKOV M A', 'ZUBAREV N M', 'ZUBAREVA O V', 'LAMB H', 'MESYATS G A', 'MESYATS GENNADY A', 'UIMANOV IGOR V', 'TANBERG R', 'ZHANG LI V', 'BRUNET PHILIPPE', 'EGGERS JENS'];TECHNICAL PHYSICS LETTERS;Russia
Flux-gate magnetic field sensor based on yttrium iron garnet films for magnetocardiography investigations;['VETOSHKO PM', 'GUSEV NA', 'CHEPURNOVA DA', 'SAMOILOVA EV', 'SYVOROTKA II', 'SYVOROTKA IM', 'ZVEZDIN AK', 'KOROTAEVA AA', 'BELOTELOV VI'];['BAULE G', 'MCFEE R', 'BELOTELOV V I', 'KREILKAMP L E', 'KALISH A N', 'ZVEZDIN A K', 'BRISINDA DONATELLA', 'CARISTO MARIA EMILIANA', 'FENICI RICCARDO', 'DRUNG D', 'ASSMANN C', 'BEYER J', 'KHOKHLOV N E', 'PROKOPOV A R', 'SHAPOSHNIKOV A N', 'KWONG JOEY S W', 'LEITHAEUSER BORIS', 'PARK JAI-WUN', 'LEMBKE G', 'ERNE S N', 'NOWAK H', 'VETOSHKO P M', 'SHUMILOV A G', 'ROBBES D', 'TITOMIR LI', 'UCHIYAMA T', 'MOHRI K', 'HONKURA Y', 'SKIDANOV V A', 'VALEIKO MV', 'NIKITIN PI', 'YABUKAMI S', 'KATO K', 'OHTOMO Y'];TECHNICAL PHYSICS LETTERS;Russia
Systematic Vibration Studies on a Cryogen-Free He/He Dilution Refrigerator for X-ray Spectroscopy at Storage Rings;['SCHOLZ PA', 'KRAFT-BERMUTH S', 'ANDRIANOV V'];['BECKERT K', 'BELLER P', 'BLEILE A', 'EGELHOF P', 'KRAFT S', 'STAHLE CK', 'KELLEY RL', 'MCCAMMON D'];JOURNAL OF LOW TEMPERATURE PHYSICS;Russia
